smiles,energy
[O-][C+]O[OH+],-1012.73416
[O-][C+]O[OH2+],-1028.8837
[O-][C+][O+]=[OH+],-1004.26325
[O-][C+][O+]O,-1012.73508
[O-][C+][O+][O-],-1003.77694
[O-][C+][O+][OH+],-1004.26325
[O-][C+][O+][OH2+],-1019.76989
[O-][C+][O-],-717.59965
[O-][C+][OH+],-720.72559
[O-][C+][OH+]O,-1027.39349
[O-][C+][OH+][O-],-1017.95817
[O-][C+][OH+][OH+],-1020.09468
[O-][C+][OH2+],-733.84321
[O-][C-2]O,-731.33241
[O-][C-2]OO,-1032.70132
[O-][C-2]O[O-],-1020.29756
[O-][C-2]O[OH+],-1030.20843
[O-][C-2]O[OH2+],-1043.20794
[O-][C-2][O+]=[OH+],-1023.03886
[O-][C-2][O+]O,-1030.20843
[O-][C-2][O+][O-],-1016.17513
[O-][C-2][O+][OH+],-1023.03886
[O-][C-2][O+][OH2+],-1040.59111
[O-][C-2][O-],-716.33852
[O-][C-2][OH+],-731.19118
[O-][C-2][OH+]O,-1043.35544
[O-][C-2][OH+][O-],-1032.82174
[O-][C-2][OH+][OH+],-1037.39145
[O-][C-2][OH+][OH2+],-1053.75206
[O-][C-2][OH2+],-744.04959
[O-][C-](O)O,-1043.20748
[O-][C-](O)[OH+],-1040.12548
[O-][C-](O)[OH2+],-1053.73812
[O-][C-]([O-])O,-1032.79805
[O-][C-]([O-])[O-],-1018.30629
[O-][C-]([O-])[OH+],-1029.85088
[O-][C-]([O-])[OH2+],-1043.23148
[O-][C-]([OH+])[OH+],-1033.31784
[O-][C-]([OH+])[OH2+],-1049.33256
[O-][C-]([OH2+])[OH2+],-1063.59426
[O-][C-]1OO1,-1018.32153
[O-][C-]1O[O+]1,-1008.71349
[O-][C-]1O[OH+]1,-1027.99665
[O-][C-]1[O+]=[O+]1,-1004.68507
[O-][C-]1[O+][O+]1,-1004.68507
[O-][C-]1[O+][OH+]1,-1020.61696
[O-][C-]1[OH+][OH+]1,-1036.68117
[O-][C-]=[O+]O,-1027.99501
[O-][C-]=[O+][O-],-1012.93998
[O-][C-]=[O+][OH+],-1020.58444
[O-][C-]=[O+][OH2+],-1036.97183
[O-][C-]=[OH+],-731.82046
[O-][C-]O,-731.19118
[O-][C-]OO,-1030.20843
[O-][C-]O[O-],-1016.17513
[O-][C-]O[OH+],-1024.25029
[O-][C-]O[OH2+],-1040.59111
[O-][C-][O+]=[OH+],-1020.58444
[O-][C-][O+]O,-1027.99501
[O-][C-][O+][O-],-1012.93998
[O-][C-][O+][OH+],-1020.58444
[O-][C-][O+][OH2+],-1036.97183
[O-][C-][O-],-719.43205
[O-][C-][OH+],-731.82046
[O-][C-][OH+]O,-1037.39145
[O-][C-][OH+][O-],-1027.04086
[O-][C-][OH+][OH+],-1032.9548
[O-][C-][OH+][OH2+],-1047.21773
[O-][C-][OH2+],-742.00439
[O-][CH+]O,-741.05279
[O-][CH+]OO,-1033.28892
[O-][CH+]O[O-],-1023.31133
[O-][CH+]O[OH+],-1026.17496
[O-][CH+]O[OH2+],-1041.1253
[O-][CH+][O+]=[OH+],-1018.82425
[O-][CH+][O+]O,-1026.17496
[O-][CH+][O+][O-],-1018.2154
[O-][CH+][O+][OH+],-1018.82425
[O-][CH+][O-],-731.82046
[O-][CH+][OH+],-733.63966
[O-][CH+][OH+]O,-1040.79514
[O-][CH+][OH+][O-],-1031.29568
[O-][CH+][OH2+],-748.58934
[O-][CH-]O,-745.29858
[O-][CH-]OO,-1044.41199
[O-][CH-]O[O-],-1031.2811
[O-][CH-]O[OH+],-1038.47253
[O-][CH-]O[OH2+],-1054.81845
[O-][CH-][O+]=[OH+],-1033.18288
[O-][CH-][O+]O,-1038.47253
[O-][CH-][O+][O-],-1025.98417
[O-][CH-][O+][OH+],-1033.18288
[O-][CH-][O+][OH2+],-1048.41075
[O-][CH-][O-],-733.59315
[O-][CH-][OH+],-743.85629
[O-][CH-][OH+]O,-1053.46951
[O-][CH-][OH+][O-],-1044.38412
[O-][CH-][OH+][OH+],-1047.50565
[O-][CH-][OH+][OH2+],-1064.03142
[O-][CH-][OH2+],-757.24923
[O-][CH]O,-743.85629
[O-][CH]OO,-1038.47253
[O-][CH]O[O-],-1025.98417
[O-][CH]O[OH+],-1032.07958
[O-][CH]O[OH2+],-1048.41075
[O-][CH][O+]=[OH+],-1026.17496
[O-][CH][O+]O,-1033.28892
[O-][CH][O+][O-],-1023.31133
[O-][CH][O+][OH+],-1026.17496
[O-][CH][O+][OH2+],-1041.1253
[O-][CH][O-],-733.4826
[O-][CH][OH+],-741.05279
[O-][CH][OH+]O,-1047.50565
[O-][CH][OH+][O-],-1035.46051
[O-][CH][OH+][OH+],-1039.67999
[O-][CH][OH2+],-753.27989
[O-][C](O)O,-1040.12548
[O-][C](O)[OH+],-1036.6408
[O-][C](O)[OH2+],-1049.33256
[O-][C]([O-])O,-1029.85088
[O-][C]([O-])[O-],-1018.90676
[O-][C]([O-])[OH+],-1027.9952
[O-][C]([O-])[OH2+],-1040.5671
[O-][C]([OH+])[OH+],-1028.3712
[O-][C]([OH+])[OH2+],-1043.99613
[O-][C]1OO1,-1008.71349
[O-][C]1O[O+]1,-1004.68586
[O-][C]1O[OH+]1,-1020.61696
[O-][C]1[O+]=[O+]1,-996.55814
[O-][C]1[O+][O+]1,-996.55814
[O-][C]1[O+][OH+]1,-1012.73589
[O-][C]1[OH+][OH+]1,-1027.70905
[O-][C]=[O+]O,-1020.58444
[O-][C]=[O+][O-],-1008.64098
[O-][C]=[O+][OH+],-1012.73416
[O-][C]=[O+][OH2+],-1028.8837
[O-][C]=[OH+],-726.28957
[O-][C]O,-731.82046
[O-][C]OO,-1027.99501
[O-][C]O[O-],-1012.93998
[O-][C]O[OH+],-1020.58444
[O-][C]O[OH2+],-1036.97183
[O-][C][O+]=[OH+],-1012.73416
[O-][C][O+]O,-1020.58444
[O-][C][O+][O-],-1008.64098
[O-][C][O+][OH+],-1012.73416
[O-][C][O+][OH2+],-1028.8837
[O-][C][O-],-720.23322
[O-][C][OH+],-726.28957
[O-][C][OH+]O,-1036.90096
[O-][C][OH+][O-],-1022.06541
[O-][C][OH+][OH+],-1027.39349
[O-][C][OH+][OH2+],-1043.93448
[O-][C][OH2+],-740.53468
[O-][O+]1C=[O+]1,-1011.33759
[O-][O+]1CO1,-1030.58292
[O-][O+]1C[O+]1,-1025.39788
[O-][O+]1C[OH+]1,-1038.87022
[O-][O+]1[C+2]O1,-990.15668
[O-][O+]1[C+]=[O+]1,-990.09574
[O-][O+]1[C+]O1,-998.32748
[O-][O+]1[C+][O+]1,-990.09574
[O-][O+]1[C+][OH+]1,-1005.66253
[O-][O+]1[C-2]O1,-1012.41694
[O-][O+]1[C-2][O+]1,-1008.64137
[O-][O+]1[C-2][OH+]1,-1022.22575
[O-][O+]1[C-]=[O+]1,-1003.44952
[O-][O+]1[C-]O1,-1008.64137
[O-][O+]1[C-][O+]1,-1003.44952
[O-][O+]1[C-][OH+]1,-1017.19725
[O-][O+]1[CH+]O1,-1011.33759
[O-][O+]1[CH+][O+]1,-1006.13806
[O-][O+]1[CH+][OH+]1,-1017.53714
[O-][O+]1[CH-]O1,-1023.31315
[O-][O+]1[CH-][O+]1,-1018.21614
[O-][O+]1[CH-][OH+]1,-1031.79854
[O-][O+]1[CH]O1,-1018.21614
[O-][O+]1[CH][O+]1,-1011.33759
[O-][O+]1[CH][OH+]1,-1025.70778
[O-][O+]1[C]=[O+]1,-998.32748
[O-][O+]1[C]O1,-1003.44952
[O-][O+]1[C][O+]1,-998.32748
[O-][O+]1[C][OH+]1,-1012.30981
[O-][O+]=C=[OH+],-1010.8127
[O-][O+]=CO,-1031.79817
[O-][O+]=C[OH+],-1025.70461
[O-][O+]=C[OH2+],-1038.44837
[O-][O+]=[C+]O,-1010.8127
[O-][O+]=[C+][OH+],-1005.50743
[O-][O+]=[C+][OH2+],-1016.76473
[O-][O+]=[C-]O,-1023.31133
[O-][O+]=[C-][OH+],-1018.2154
[O-][O+]=[C-][OH2+],-1030.14029
[O-][O+]=[C]O,-1018.2154
[O-][O+]=[C][OH+],-1010.8127
[O-][O+]=[C][OH2+],-1024.39589
[O-][O+]=[OH+],-887.49415
[O-][O+]C=[OH+],-1025.70461
[O-][O+]CO,-1045.48422
[O-][O+]C[OH+],-1037.83204
[O-][O+]O,-894.30697
[O-][O+][C+2]O,-1005.50743
[O-][O+][C+]=[OH+],-1005.50743
[O-][O+][C+]O,-1010.8127
[O-][O+][C+][OH+],-1005.50743
[O-][O+][C+][OH2+],-1016.76473
[O-][O+][C-2]O,-1023.5914
[O-][O+][C-2][OH+],-1024.18252
[O-][O+][C-2][OH2+],-1040.58464
[O-][O+][C-]=[OH+],-1018.2154
[O-][O+][C-]O,-1023.31133
[O-][O+][C-][OH+],-1018.2154
[O-][O+][C-][OH2+],-1030.14029
[O-][O+][CH+]O,-1025.70461
[O-][O+][CH+][OH+],-1017.87587
[O-][O+][CH-]O,-1035.78578
[O-][O+][CH-][OH+],-1030.99204
[O-][O+][CH-][OH2+],-1044.03743
[O-][O+][CH]O,-1031.79817
[O-][O+][CH][OH+],-1025.70461
[O-][O+][CH][OH2+],-1038.44837
[O-][O+][C]=[OH+],-1010.8127
[O-][O+][C]O,-1018.2154
[O-][O+][C][OH+],-1010.8127
[O-][O+][C][OH2+],-1024.39589
[O-][O+][O-],-884.66887
[O-][O+][OH+],-887.49415
[O-][O+][OH2+],-903.80541
[O-][O-],-593.58147
[O-][OH+],-600.4431
[O-][OH+]C=[OH+],-1038.41492
[O-][OH+]CO,-1058.66665
[O-][OH+]O,-907.26591
[O-][OH+][C+2]O,-1018.21583
[O-][OH+][C+]=[OH+],-1018.21583
[O-][OH+][C+]O,-1025.81152
[O-][OH+][C+][OH+],-1018.21583
[O-][OH+][C-2]O,-1043.36118
[O-][OH+][C-2][OH+],-1037.41566
[O-][OH+][C-2][OH2+],-1053.9577
[O-][OH+][C-]=[OH+],-1031.29568
[O-][OH+][C-]O,-1037.41566
[O-][OH+][C-][OH+],-1031.29568
[O-][OH+][C-][OH2+],-1049.25427
[O-][OH+][CH+]O,-1038.41492
[O-][OH+][CH-]O,-1048.56056
[O-][OH+][CH-][OH+],-1044.05737
[O-][OH+][CH-][OH2+],-1056.29689
[O-][OH+][CH]O,-1044.05737
[O-][OH+][CH][OH+],-1038.41492
[O-][OH+][C]=[OH+],-1025.81152
[O-][OH+][C]O,-1031.29568
[O-][OH+][C][OH+],-1025.81152
[O-][OH+][C][OH2+],-1039.21627
[O-][OH+][O-],-897.61676
[O-][OH+][OH+],-900.01656
[O-][OH+][OH2+],-916.53089
[O-][OH2+],-613.91316
[OH+],-299.52754
[OH+]1[C-]2[OH+][O+]12,-1018.21752
[OH+]=C1OO1,-1011.84865
[OH+]=C1O[O+]1,-1002.63177
[OH+]=C1O[OH+]1,-1017.90449
[OH+]=C=[OH+],-726.24515
[OH+]=C[OH2+],-755.27153
[OH+]=[C-]O[OH2+],-1041.1253
[OH+]=[C-][O+]=[OH+],-1018.82425
[OH+]=[C-][OH2+],-748.58934
[OH+]=[C][OH2+],-739.93215
[OH+]=[O+][C-2][OH2+],-1039.71358
[OH+]=[OH+],-599.56073
[OH+]C1=[O+]O1,-1002.63177
[OH+]C1OO1,-1024.98525
[OH+]C1O[O+]1,-1015.60913
[OH+]C=[OH+],-738.8194
[OH+]C[OH+],-751.80554
[OH+]O[C-2][OH2+],-1047.24072
[OH+]O[C-]=[OH+],-1026.17496
[OH+]O[C-][OH2+],-1040.48475
[OH+]O[C]=[OH+],-1018.82425
[OH+]O[OH+],-892.39293
[OH+]O[OH2+],-908.34855
[OH+][C+]1OO1,-1002.63177
[OH+][C-2]O[OH+],-1032.94412
[OH+][C-2]O[OH2+],-1049.27228
[OH+][C-2][O+]=[OH+],-1025.50417
[OH+][C-2][O+][OH+],-1025.50417
[OH+][C-2][O+][OH2+],-1041.27757
[OH+][C-2][OH+],-738.02642
[OH+][C-2][OH+][OH+],-1040.32207
[OH+][C-2][OH2+],-754.32899
[OH+][C-]1OO1,-1020.65552
[OH+][C-]1O[O+]1,-1009.79423
[OH+][C-]1O[OH+]1,-1028.37252
[OH+][C-]1[O+]=[O+]1,-1002.62813
[OH+][C-]1[O+][O+]1,-1002.62813
[OH+][C-]1[O+][OH+]1,-1015.09911
[OH+][C-]=[O+][OH+],-1018.82425
[OH+][C-]=[OH+],-733.63966
[OH+][C-]O[OH+],-1026.17496
[OH+][C-]O[OH2+],-1041.1253
[OH+][C-][O+]=[OH+],-1018.82425
[OH+][C-][O+][OH+],-1018.82425
[OH+][C-][OH+],-733.63966
[OH+][C-][OH2+],-748.58934
[OH+][CH-]O[OH+],-1040.37198
[OH+][CH-][OH+],-745.23598
[OH+][CH-][OH2+],-761.29389
[OH+][CH][OH+],-738.8194
[OH+][CH][OH2+],-755.27153
[OH+][C]1OO1,-1011.84865
[OH+][C]1O[O+]1,-1002.63177
[OH+][C]1O[OH+]1,-1017.90449
[OH+][C]=[OH+],-726.24515
[OH+][C]O[OH+],-1018.82425
[OH+][C][OH+],-726.24515
[OH+][C][OH2+],-739.93215
[OH+][O+]1[C-2]O1,-1017.97742
[OH+][O+]1[C-2][O+]1,-1007.76986
[OH+][O+]1[C-2][OH+]1,-1025.50277
[OH+][O+]1[C-]=[O+]1,-999.70295
[OH+][O+]1[C-]O1,-1007.76986
[OH+][O+]1[C-][O+]1,-999.70295
[OH+][O+]1[C-][OH+]1,-1018.7142
[OH+][O+]1[CH-]O1,-1026.02471
[OH+][O+]1[CH-][O+]1,-1019.28221
[OH+][O+]1[CH]O1,-1019.28221
[OH+][O+]1[C]O1,-999.70295
[OH+][O+][C-2][OH2+],-1039.71358
[OH+][O+][C-]=[OH+],-1018.82425
[OH+][OH+],-599.56073
[OH+][OH2+],-614.45709
[OH-],-312.66913
[OH2+],-314.97531
[OH2+]C1=[O+]O1,-1017.51358
[OH2+]C1OO1,-1039.92569
[OH2+]O[OH2+],-923.21081
[OH2+][C+]1OO1,-1017.51358
[OH2+][C-2]O[OH2+],-1063.6298
[OH2+][C-2][OH2+],-768.61751
[OH2+][C-]1OO1,-1031.23194
[OH2+][C-]1O[O+]1,-1024.80461
[OH2+][C-]1O[OH+]1,-1043.90671
[OH2+][C-]1[O+]=[O+]1,-1017.62221
[OH2+][C-]1[O+][O+]1,-1017.62221
[OH2+][C-][OH2+],-759.49745
[OH2+][C]1OO1,-1024.80461
[OH2+][C]1O[O+]1,-1017.51358
[OH2+][C][OH2+],-752.13051
[OH2+][O+]1[C-2]O1,-1031.23924
[OH2+][O+]1[C-2][O+]1,-1023.34206
[OH2+][O+]1[C-2][OH+]1,-1040.21147
[OH2+][O+]1[C-]=[O+]1,-1015.96067
[OH2+][O+]1[C-]O1,-1023.34206
[OH2+][O+]1[C-][O+]1,-1015.96067
[OH2+][O+]1[CH-]O1,-1039.48193
[OH2+][O+]1[C]O1,-1015.96067
[OH2+][OH2+],-630.25982
[OH3+],-331.22807
[OH],-306.66459
[O],-290.94352
[O]C#[O+],-704.71666
[O]C(=O)O,-1020.65475
[O]C(=O)[O+],-996.4972
[O]C(=O)[O-],-1011.97505
[O]C(=O)[OH+],-1012.34438
[O]C(=O)[OH2+],-1027.78595
[O]C(=[O+])O,-1012.34438
[O]C(=[O+])[O-],-1004.65179
[O]C(=[O+])[OH+],-1003.17963
[O]C(=[O+])[OH2+],-1018.69866
[O]C(O)=[OH+],-1028.3712
[O]C(O)O,-1048.09749
[O]C(O)[OH+],-1040.17552
[O]C([O+])=[O+],-987.43207
[O]C([O+])=[OH+],-1003.17963
[O]C([O+])O,-1024.45949
[O]C([O+])[O-],-1016.37818
[O]C([O+])[OH+],-1016.13532
[O]C([O-])=[OH+],-1020.65475
[O]C([O-])O,-1038.70889
[O]C([O-])[O-],-1029.33896
[O]C([O-])[OH+],-1032.25199
[O]C([O-])[OH2+],-1048.31334
[O]C([OH+])=[OH+],-1019.0388
[O]C([O])=O,-1004.65179
[O]C([O])=[O+],-996.4972
[O]C([O])=[OH+],-1012.34438
[O]C([O])O,-1032.25199
[O]C([O])[O+],-1008.75546
[O]C([O])[O-],-1022.65432
[O]C([O])[OH+],-1024.45949
[O]C([O])[OH2+],-1040.63042
[O]C([O])[O],-1016.37818
[O]C1=[O+]O1,-996.55814
[O]C1=[O+][O+]1,-989.7691
[O]C1=[O+][OH+]1,-1004.25409
[O]C1OO1,-1016.52973
[O]C1O[O+]1,-1009.15273
[O]C1O[OH+]1,-1026.17401
[O]C1[O+]=[O+]1,-999.59282
[O]C1[O+][O+]1,-999.59282
[O]C1[O+][OH+]1,-1015.2354
[O]C=O,-726.28957
[O]C=[O+],-720.72559
[O]C=[O+]O,-1026.17496
[O]C=[O+][O+],-1006.11326
[O]C=[O+][O-],-1018.2154
[O]C=[O+][OH+],-1018.82425
[O]C=[O+][O],-1011.3666
[O]C=[OH+],-733.63966
[O]CO,-752.47339
[O]COO,-1044.90209
[O]CO[O+],-1025.08216
[O]CO[O-],-1036.00151
[O]CO[OH+],-1038.39661
[O]CO[O],-1030.23302
[O]C[O+],-729.4628
[O]C[O+]=O,-1024.51433
[O]C[O+]=[O+],-1018.32035
[O]C[O+]O,-1038.39661
[O]C[O+][O+],-1018.32035
[O]C[O+][O-],-1030.23302
[O]C[O+][O],-1024.51433
[O]C[O-],-742.80181
[O]C[OH+],-745.11829
[O]C[OH+][O-],-1043.54045
[O]C[OH+][O],-1038.0535
[O]C[OH2+],-760.92337
[O]C[O],-736.80946
[O]O,-600.4431
[O]OC#[O+],-998.24536
[O]OC=O,-1018.21613
[O]OC=[O+],-1011.3666
[O]OC=[OH+],-1025.70461
[O]OCO,-1045.48422
[O]OC[O+],-1025.02478
[O]OC[O-],-1035.98963
[O]OC[OH+],-1037.83204
[O]OO,-894.30697
[O]O[C+2]O,-1006.14313
[O]O[C+2][O-],-998.24536
[O]O[C+]=O,-998.24536
[O]O[C+]=[O+],-989.77019
[O]O[C+]=[OH+],-1006.14313
[O]O[C+]O,-1011.3666
[O]O[C+][O+],-989.77019
[O]O[C+][O-],-1003.77631
[O]O[C+][OH+],-1006.14313
[O]O[C+][OH2+],-1018.11566
[O]O[C-2]O,-1023.5914
[O]O[C-2][O+],-1008.49331
[O]O[C-2][O-],-1016.20888
[O]O[C-2][OH+],-1024.18252
[O]O[C-2][OH2+],-1040.58464
[O]O[C-]=O,-1008.94923
[O]O[C-]=[O+],-1003.77631
[O]O[C-]=[OH+],-1018.21613
[O]O[C-]O,-1024.18252
[O]O[C-][O+],-1003.77631
[O]O[C-][O-],-1011.07584
[O]O[C-][OH+],-1018.21613
[O]O[C-][OH2+],-1031.5072
[O]O[CH+]O,-1025.70461
[O]O[CH+][O+],-1006.14313
[O]O[CH+][O-],-1018.21613
[O]O[CH+][OH+],-1017.61601
[O]O[CH-]O,-1035.78578
[O]O[CH-][O+],-1018.21613
[O]O[CH-][O-],-1025.98578
[O]O[CH-][OH+],-1030.99204
[O]O[CH-][OH2+],-1044.03743
[O]O[CH]O,-1030.99204
[O]O[CH][O+],-1011.3666
[O]O[CH][O-],-1021.99085
[O]O[CH][OH+],-1025.70461
[O]O[CH][OH2+],-1038.27753
[O]O[C]=O,-1003.77631
[O]O[C]=[O+],-998.24536
[O]O[C]=[OH+],-1011.3666
[O]O[C]O,-1018.21613
[O]O[C][O-],-1008.94923
[O]O[C][OH+],-1011.3666
[O]O[C][OH2+],-1024.39589
[O]O[O+],-870.16051
[O]O[O-],-884.66887
[O]O[OH+],-887.34742
[O]O[OH2+],-903.80541
[O]O[O],-878.05265
[O][C+2]O,-710.26702
[O][C+2]OO,-1004.26325
[O][C+2]O[O-],-998.24488
[O][C+2]O[O],-989.77019
[O][C+2][O+][O-],-988.91941
[O][C+2][O-],-704.71666
[O][C+2][OH+][O-],-1002.7975
[O][C+2][O],-694.924
[O][C+](O)O,-1028.3712
[O][C+](O)[OH+],-1019.0388
[O][C+]([O+])O,-1003.17963
[O][C+]([O+])[O-],-996.4972
[O][C+]([O-])O,-1020.65475
[O][C+]([O-])[O-],-1011.97505
[O][C+]([O-])[OH+],-1012.34438
[O][C+]([O-])[OH2+],-1027.78595
[O][C+]([O])O,-1012.34438
[O][C+]([O])[O+],-987.43207
[O][C+]([O])[O-],-1004.65179
[O][C+]([O])[OH+],-1003.17963
[O][C+]([O])[OH2+],-1018.69866
[O][C+]([O])[O],-996.4972
[O][C+]1OO1,-996.55814
[O][C+]1O[O+]1,-989.7691
[O][C+]1O[OH+]1,-1004.25409
[O][C+]=O,-704.71666
[O][C+]=[O+],-694.924
[O][C+]=[O+]O,-1004.26325
[O][C+]=[O+][O-],-998.24488
[O][C+]=[O+][O],-989.77019
[O][C+]=[OH+],-710.26702
[O][C+]O,-720.72559
[O][C+]OO,-1012.73508
[O][C+]O[O+],-988.90238
[O][C+]O[O-],-1003.77694
[O][C+]O[OH+],-1004.26325
[O][C+]O[OH2+],-1019.76989
[O][C+]O[O],-998.24536
[O][C+][O+],-694.924
[O][C+][O+]=O,-989.77019
[O][C+][O+]O,-1004.26325
[O][C+][O+][O-],-998.24488
[O][C+][O+][O],-989.77019
[O][C+][O-],-713.9282
[O][C+][OH+],-710.26702
[O][C+][OH+]O,-1018.15931
[O][C+][OH+][O-],-1010.95124
[O][C+][OH+][O],-1002.829
[O][C+][OH2+],-726.27958
[O][C+][O],-704.71666
[O][C-2]O,-731.19118
[O][C-2]OO,-1030.20843
[O][C-2]O[O+],-1008.50585
[O][C-2]O[O-],-1016.17513
[O][C-2]O[OH+],-1024.25029
[O][C-2]O[OH2+],-1040.59111
[O][C-2]O[O],-1011.06023
[O][C-2][O+],-713.03708
[O][C-2][O+]=O,-1008.57945
[O][C-2][O+]=[O+],-1004.93103
[O][C-2][O+]=[OH+],-1018.42623
[O][C-2][O+]O,-1024.25029
[O][C-2][O+][O+],-1004.93103
[O][C-2][O+][O-],-1011.06023
[O][C-2][O+][OH+],-1018.42623
[O][C-2][O+][OH2+],-1033.2966
[O][C-2][O+][O],-1008.57945
[O][C-2][O-],-719.43205
[O][C-2][OH+],-728.83743
[O][C-2][OH+]O,-1037.39145
[O][C-2][OH+][O+],-1017.23452
[O][C-2][OH+][O-],-1027.04086
[O][C-2][OH+][OH+],-1032.9548
[O][C-2][OH+][OH2+],-1047.21773
[O][C-2][OH+][O],-1024.14318
[O][C-2][OH2+],-742.00439
[O][C-2][O],-718.75672
[O][C-](O)O,-1040.12548
[O][C-](O)[OH+],-1033.31784
[O][C-](O)[OH2+],-1049.33256
[O][C-]([O+])O,-1020.65475
[O][C-]([O+])[O-],-1011.97505
[O][C-]([O+])[OH+],-1012.34438
[O][C-]([O+])[OH2+],-1027.78595
[O][C-]([O-])O,-1029.85088
[O][C-]([O-])[O-],-1018.90676
[O][C-]([O-])[OH+],-1024.13802
[O][C-]([O-])[OH2+],-1040.5671
[O][C-]([OH+])[OH+],-1025.00858
[O][C-]([OH+])[OH2+],-1041.07684
[O][C-]([O])O,-1024.13802
[O][C-]([O])[O+],-1004.65179
[O][C-]([O])[O-],-1014.01323
[O][C-]([O])[OH+],-1017.38195
[O][C-]([O])[OH2+],-1033.2495
[O][C-]([O])[O],-1007.97753
[O][C-]1OO1,-1011.97756
[O][C-]1O[O+]1,-1002.39185
[O][C-]1O[OH+]1,-1020.62073
[O][C-]1[O+]=[O+]1,-996.55691
[O][C-]1[O+][O+]1,-996.55691
[O][C-]1[O+][OH+]1,-1011.35552
[O][C-]1[OH+][OH+]1,-1028.33587
[O][C-]=O,-717.59965
[O][C-]=[O+],-713.9282
[O][C-]=[O+]O,-1020.58444
[O][C-]=[O+][O+],-998.24536
[O][C-]=[O+][O-],-1008.64098
[O][C-]=[O+][OH+],-1012.73416
[O][C-]=[O+][OH2+],-1028.8837
[O][C-]=[O+][O],-1003.77631
[O][C-]=[OH+],-726.28957
[O][C-]O,-731.82046
[O][C-]OO,-1027.99501
[O][C-]O[O+],-1004.93299
[O][C-]O[O-],-1012.93998
[O][C-]O[OH+],-1020.58444
[O][C-]O[OH2+],-1036.97183
[O][C-]O[O],-1008.94923
[O][C-][O+],-713.9282
[O][C-][O+]=O,-1003.77631
[O][C-][O+]=[O+],-998.24536
[O][C-][O+]=[OH+],-1012.73416
[O][C-][O+]O,-1020.58444
[O][C-][O+][O-],-1008.64098
[O][C-][O+][OH+],-1012.73416
[O][C-][O+][OH2+],-1028.8837
[O][C-][O+][O],-1003.77631
[O][C-][O-],-720.23322
[O][C-][OH+],-726.28957
[O][C-][OH+]O,-1036.90096
[O][C-][OH+][O+],-1011.66546
[O][C-][OH+][O-],-1022.06541
[O][C-][OH+][OH+],-1027.39349
[O][C-][OH+][OH2+],-1043.93448
[O][C-][OH+][O],-1017.95999
[O][C-][OH2+],-740.53468
[O][C-][O],-717.59965
[O][CH+]O,-733.63966
[O][CH+]OO,-1026.17496
[O][CH+]O[O+],-1006.11326
[O][CH+]O[O-],-1018.2154
[O][CH+]O[OH+],-1018.82425
[O][CH+]O[O],-1011.3666
[O][CH+][O+],-710.26702
[O][CH+][O+]=O,-1006.14313
[O][CH+][O+]O,-1017.73743
[O][CH+][O+][O-],-1010.8127
[O][CH+][O+][O],-1006.14313
[O][CH+][O-],-726.28957
[O][CH+][OH+],-726.24515
[O][CH+][OH+][O-],-1025.81152
[O][CH+][OH+][O],-1019.25981
[O][CH+][OH2+],-739.93215
[O][CH+][O],-720.72559
[O][CH-]O,-743.85629
[O][CH-]OO,-1038.47253
[O][CH-]O[O+],-1016.86404
[O][CH-]O[O-],-1025.98417
[O][CH-]O[OH+],-1032.07958
[O][CH-]O[OH2+],-1048.41075
[O][CH-]O[O],-1021.98363
[O][CH-][O+],-726.28957
[O][CH-][O+]=O,-1018.1275
[O][CH-][O+]=[O+],-1012.80606
[O][CH-][O+]=[OH+],-1025.37338
[O][CH-][O+]O,-1032.07958
[O][CH-][O+][O+],-1012.80606
[O][CH-][O+][O-],-1021.98363
[O][CH-][O+][OH+],-1025.37338
[O][CH-][O+][OH2+],-1040.6306
[O][CH-][O+][O],-1018.1275
[O][CH-][O-],-733.4826
[O][CH-][OH+],-737.72756
[O][CH-][OH+]O,-1047.50565
[O][CH-][OH+][O+],-1025.38892
[O][CH-][OH+][O-],-1035.46051
[O][CH-][OH+][OH+],-1039.67999
[O][CH-][OH+][O],-1031.77836
[O][CH-][OH2+],-753.27989
[O][CH-][O],-728.30101
[O][CH]O,-741.05279
[O][CH]OO,-1033.28892
[O][CH]O[O+],-1012.87717
[O][CH]O[O-],-1023.31133
[O][CH]O[OH+],-1026.17496
[O][CH]O[OH2+],-1041.1253
[O][CH]O[O],-1018.21613
[O][CH][O+],-720.72559
[O][CH][O+]=O,-1011.3666
[O][CH][O+]=[O+],-1006.11326
[O][CH][O+]=[OH+],-1018.82425
[O][CH][O+]O,-1026.17496
[O][CH][O+][O-],-1018.2154
[O][CH][O+][OH+],-1018.82425
[O][CH][O+][O],-1011.3666
[O][CH][O-],-731.82046
[O][CH][OH+],-733.63966
[O][CH][OH+]O,-1040.79514
[O][CH][OH+][O+],-1019.29456
[O][CH][OH+][O-],-1031.29568
[O][CH][OH+][O],-1025.80754
[O][CH][OH2+],-748.58934
[O][CH][O],-726.28957
[O][C](O)O,-1036.6408
[O][C](O)[OH+],-1028.3712
[O][C](O)[OH2+],-1043.99613
[O][C]([O+])O,-1012.34438
[O][C]([O+])[O-],-1004.65179
[O][C]([O+])[OH2+],-1018.69866
[O][C]([O-])O,-1027.9952
[O][C]([O-])[O-],-1018.31603
[O][C]([O-])[OH+],-1020.65475
[O][C]([O-])[OH2+],-1036.95219
[O][C]([OH+])[OH+],-1019.0388
[O][C]([O])O,-1020.65475
